batter_id,batter_name,bowling_type,balls,runs,dismissals,fours,sixes,dots,strike_rate,average,dot_pct,boundary_pct
b0482a1d,Tilak Varma,Right-arm off-spin,49,59.0,0.0,4.0,2.0,17.0,120.41,,34.69,12.24
b0482a1d,Tilak Varma,Right-arm pace,58,94.0,4.0,8.0,4.0,15.0,162.07,23.5,25.86,20.69
cc1e8c68,UT Yadav,Fast,19,24.0,1.0,1.0,1.0,7.0,126.32,24.0,36.84,10.53
cc1e8c68,UT Yadav,Left-arm pace,7,3.0,0.0,0.0,0.0,4.0,42.86,,57.14,0.0
cc1e8c68,UT Yadav,Left-arm wrist spin,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
cc1e8c68,UT Yadav,Leg-spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
cc1e8c68,UT Yadav,Right-arm off-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
cc1e8c68,UT Yadav,Right-arm pace,3,2.0,1.0,0.0,0.0,1.0,66.67,2.0,33.33,0.0
81c08fa3,Umran Malik,Fast,5,12.0,0.0,1.0,1.0,2.0,240.0,,40.0,40.0
81c08fa3,Umran Malik,Leg-spin,1,0.0,0.0,0.0,0.0,1.0,0.0,,100.0,0.0
81c08fa3,Umran Malik,Right-arm pace,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
cf59b3f0,Urvil Patel,Fast,15,25.0,1.0,0.0,3.0,7.0,166.67,25.0,46.67,20.0
cf59b3f0,Urvil Patel,Left-arm orthodox,4,11.0,1.0,1.0,1.0,1.0,275.0,11.0,25.0,50.0
cf59b3f0,Urvil Patel,Leg-spin,3,6.0,0.0,1.0,0.0,0.0,200.0,,0.0,33.33
cf59b3f0,Urvil Patel,Medium,2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0
cf59b3f0,Urvil Patel,Right-arm off-spin,4,17.0,0.0,1.0,2.0,0.0,425.0,,0.0,75.0
cf59b3f0,Urvil Patel,Right-arm pace,4,9.0,0.0,2.0,0.0,1.0,225.0,,25.0,50.0
ba607b88,V Kohli,Fast,642,1032.0,18.0,122.0,34.0,195.0,160.75,57.33,30.37,24.3
ba607b88,V Kohli,Left-arm orthodox,218,265.0,3.0,19.0,11.0,73.0,121.56,88.33,33.49,13.76
ba607b88,V Kohli,Left-arm pace,21,27.0,2.0,2.0,1.0,5.0,128.57,13.5,23.81,14.29
ba607b88,V Kohli,Left-arm wrist spin,73,101.0,2.0,12.0,1.0,18.0,138.36,50.5,24.66,17.81
ba607b88,V Kohli,Leg-spin,159,213.0,3.0,12.0,7.0,33.0,133.96,71.0,20.75,11.95
ba607b88,V Kohli,Medium,28,41.0,2.0,2.0,3.0,11.0,146.43,20.5,39.29,17.86
ba607b88,V Kohli,Off-spin,82,113.0,2.0,7.0,5.0,21.0,137.8,56.5,25.61,14.63
ba607b88,V Kohli,Right-arm leg-spin,29,37.0,1.0,1.0,2.0,7.0,127.59,37.0,24.14,10.34
ba607b88,V Kohli,Right-arm off-spin,53,54.0,1.0,1.0,1.0,13.0,101.89,54.0,24.53,3.77
ba607b88,V Kohli,Right-arm pace,74,136.0,2.0,15.0,6.0,18.0,183.78,68.0,24.32,28.38
5ffc0565,V Nigam,Fast,28,37.0,1.0,3.0,2.0,11.0,132.14,37.0,39.29,17.86
5ffc0565,V Nigam,Left-arm orthodox,30,56.0,1.0,7.0,3.0,11.0,186.67,56.0,36.67,33.33
5ffc0565,V Nigam,Leg-spin,6,16.0,1.0,2.0,1.0,1.0,266.67,16.0,16.67,50.0
5ffc0565,V Nigam,Medium,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
5ffc0565,V Nigam,Off-spin,8,23.0,0.0,2.0,2.0,1.0,287.5,,12.5,50.0
5ffc0565,V Nigam,Right-arm pace,4,8.0,1.0,2.0,0.0,2.0,200.0,8.0,50.0,50.0
0994d0ae,V Shankar,Fast,146,203.0,7.0,16.0,9.0,48.0,139.04,29.0,32.88,17.12
0994d0ae,V Shankar,Left-arm orthodox,29,33.0,0.0,2.0,1.0,8.0,113.79,,27.59,10.34
0994d0ae,V Shankar,Left-arm pace,15,33.0,0.0,6.0,1.0,5.0,220.0,,33.33,46.67
0994d0ae,V Shankar,Left-arm wrist spin,23,31.0,0.0,3.0,0.0,5.0,134.78,,21.74,13.04
0994d0ae,V Shankar,Leg-spin,30,42.0,3.0,4.0,1.0,9.0,140.0,14.0,30.0,16.67
0994d0ae,V Shankar,Medium,10,9.0,0.0,1.0,0.0,4.0,90.0,,40.0,10.0
0994d0ae,V Shankar,Off-spin,24,47.0,1.0,3.0,3.0,4.0,195.83,47.0,16.67,25.0
0994d0ae,V Shankar,Right-arm leg-spin,17,20.0,2.0,1.0,1.0,6.0,117.65,10.0,35.29,11.76
0994d0ae,V Shankar,Right-arm off-spin,5,10.0,0.0,0.0,1.0,0.0,200.0,,0.0,20.0
0994d0ae,V Shankar,Right-arm pace,30,45.0,1.0,3.0,2.0,7.0,150.0,45.0,23.33,16.67
470f446b,V Suryavanshi,Fast,65,127.0,4.0,8.0,13.0,28.0,195.38,31.75,43.08,32.31
470f446b,V Suryavanshi,Left-arm orthodox,8,22.0,1.0,2.0,2.0,2.0,275.0,22.0,25.0,50.0
470f446b,V Suryavanshi,Left-arm wrist spin,8,24.0,0.0,2.0,2.0,1.0,300.0,,12.5,50.0
470f446b,V Suryavanshi,Leg-spin,18,26.0,0.0,2.0,2.0,8.0,144.44,,44.44,22.22
470f446b,V Suryavanshi,Off-spin,8,18.0,1.0,1.0,2.0,3.0,225.0,18.0,37.5,37.5
470f446b,V Suryavanshi,Right-arm off-spin,8,5.0,1.0,0.0,0.0,3.0,62.5,5.0,37.5,0.0
03a83c50,V Viyaskanth,Fast,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
03a83c50,V Viyaskanth,Off-spin,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
03a83c50,V Viyaskanth,Right-arm pace,1,3.0,0.0,0.0,0.0,0.0,300.0,,0.0,0.0
7c3b3b78,VG Arora,Fast,10,3.0,2.0,0.0,0.0,8.0,30.0,1.5,80.0,0.0
7c3b3b78,VG Arora,Left-arm pace,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
a24be938,VR Iyer,Fast,259,407.0,14.0,43.0,19.0,92.0,157.14,29.07,35.52,23.94
a24be938,VR Iyer,Left-arm orthodox,69,87.0,4.0,6.0,3.0,24.0,126.09,21.75,34.78,13.04
a24be938,VR Iyer,Left-arm pace,21,28.0,2.0,3.0,1.0,7.0,133.33,14.0,33.33,19.05
a24be938,VR Iyer,Left-arm wrist spin,16,12.0,0.0,1.0,0.0,8.0,75.0,,50.0,6.25
a24be938,VR Iyer,Leg-spin,77,115.0,3.0,12.0,3.0,22.0,149.35,38.33,28.57,19.48
a24be938,VR Iyer,Medium,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
a24be938,VR Iyer,Off-spin,10,9.0,0.0,0.0,0.0,3.0,90.0,,30.0,0.0
a24be938,VR Iyer,Right-arm leg-spin,22,18.0,1.0,1.0,0.0,10.0,81.82,18.0,45.45,4.55
a24be938,VR Iyer,Right-arm off-spin,50,64.0,3.0,3.0,4.0,19.0,128.0,21.33,38.0,14.0
a24be938,VR Iyer,Right-arm pace,72,140.0,2.0,13.0,10.0,25.0,194.44,70.0,34.72,31.94
54e52590,Vijaykumar Vyshak,Fast,6,4.0,2.0,0.0,0.0,3.0,66.67,2.0,50.0,0.0
54e52590,Vijaykumar Vyshak,Off-spin,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
54e52590,Vijaykumar Vyshak,Right-arm pace,4,8.0,0.0,0.0,1.0,1.0,200.0,,25.0,25.0
0494fa6e,Vishnu Vinod,Fast,8,12.0,1.0,1.0,1.0,4.0,150.0,12.0,50.0,25.0
0494fa6e,Vishnu Vinod,Left-arm pace,4,4.0,0.0,0.0,0.0,1.0,100.0,,25.0,0.0
0494fa6e,Vishnu Vinod,Left-arm wrist spin,8,8.0,0.0,1.0,0.0,3.0,100.0,,37.5,12.5
0494fa6e,Vishnu Vinod,Right-arm pace,10,12.0,2.0,0.0,1.0,3.0,120.0,6.0,30.0,10.0
1b7b0fa7,Vivrant Sharma,Fast,4,1.0,0.0,0.0,0.0,3.0,25.0,,75.0,0.0
1b7b0fa7,Vivrant Sharma,Left-arm pace,11,13.0,0.0,1.0,1.0,6.0,118.18,,54.55,18.18
1b7b0fa7,Vivrant Sharma,Right-arm leg-spin,19,32.0,0.0,4.0,1.0,4.0,168.42,,21.05,26.32
1b7b0fa7,Vivrant Sharma,Right-arm pace,13,23.0,1.0,4.0,0.0,3.0,176.92,23.0,23.08,30.77
3a60e0b5,WD Parnell,Fast,5,2.0,1.0,0.0,0.0,3.0,40.0,2.0,60.0,0.0
9caf69a1,WG Jacks,Fast,108,183.0,4.0,19.0,10.0,36.0,169.44,45.75,33.33,26.85
9caf69a1,WG Jacks,Left-arm orthodox,43,54.0,3.0,2.0,4.0,16.0,125.58,18.0,37.21,13.95
9caf69a1,WG Jacks,Left-arm pace,7,12.0,0.0,1.0,1.0,3.0,171.43,,42.86,28.57
9caf69a1,WG Jacks,Left-arm wrist spin,19,31.0,2.0,1.0,3.0,7.0,163.16,15.5,36.84,21.05
9caf69a1,WG Jacks,Leg-spin,52,65.0,2.0,1.0,5.0,17.0,125.0,32.5,32.69,11.54
9caf69a1,WG Jacks,Medium,13,22.0,0.0,5.0,0.0,6.0,169.23,,46.15,38.46
9caf69a1,WG Jacks,Off-spin,28,30.0,0.0,3.0,1.0,13.0,107.14,,46.43,14.29
9caf69a1,WG Jacks,Right-arm off-spin,2,1.0,1.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0
9caf69a1,WG Jacks,Right-arm pace,27,58.0,3.0,6.0,4.0,9.0,214.81,19.33,33.33,37.04
fe11caa6,WP Saha,Fast,226,315.0,16.0,42.0,10.0,100.0,139.38,19.69,44.25,23.01
fe11caa6,WP Saha,Left-arm orthodox,58,66.0,3.0,7.0,1.0,21.0,113.79,22.0,36.21,13.79
fe11caa6,WP Saha,Left-arm pace,22,29.0,0.0,5.0,0.0,8.0,131.82,,36.36,22.73
fe11caa6,WP Saha,Left-arm wrist spin,4,2.0,1.0,0.0,0.0,2.0,50.0,2.0,50.0,0.0
fe11caa6,WP Saha,Leg-spin,23,23.0,0.0,2.0,0.0,7.0,100.0,,30.43,8.7
fe11caa6,WP Saha,Off-spin,6,8.0,1.0,1.0,0.0,2.0,133.33,8.0,33.33,16.67
fe11caa6,WP Saha,Right-arm leg-spin,10,10.0,0.0,0.0,0.0,2.0,100.0,,20.0,0.0
fe11caa6,WP Saha,Right-arm off-spin,11,10.0,0.0,0.0,0.0,2.0,90.91,,18.18,0.0
fe11caa6,WP Saha,Right-arm pace,32,37.0,2.0,7.0,0.0,18.0,115.63,18.5,56.25,21.88
f19ccfad,Washington Sundar,Fast,67,114.0,4.0,10.0,5.0,13.0,170.15,28.5,19.4,22.39
f19ccfad,Washington Sundar,Left-arm orthodox,26,25.0,0.0,1.0,0.0,7.0,96.15,,26.92,3.85
f19ccfad,Washington Sundar,Left-arm pace,4,9.0,1.0,2.0,0.0,1.0,225.0,9.0,25.0,50.0
f19ccfad,Washington Sundar,Left-arm wrist spin,3,3.0,0.0,0.0,0.0,1.0,100.0,,33.33,0.0
f19ccfad,Washington Sundar,Leg-spin,11,5.0,1.0,0.0,0.0,6.0,45.45,5.0,54.55,0.0
f19ccfad,Washington Sundar,Right-arm leg-spin,10,7.0,1.0,0.0,0.0,3.0,70.0,7.0,30.0,0.0
f19ccfad,Washington Sundar,Right-arm off-spin,3,3.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
f19ccfad,Washington Sundar,Right-arm pace,17,27.0,2.0,3.0,2.0,9.0,158.82,13.5,52.94,29.41
3b53243a,XC Bartlett,Fast,5,5.0,1.0,1.0,0.0,3.0,100.0,5.0,60.0,20.0
3b53243a,XC Bartlett,Off-spin,10,6.0,0.0,0.0,0.0,4.0,60.0,,40.0,0.0
6c19c6e5,YBK Jaiswal,Fast,565,945.0,27.0,128.0,40.0,232.0,167.26,35.0,41.06,29.73
6c19c6e5,YBK Jaiswal,Left-arm orthodox,84,134.0,2.0,14.0,5.0,24.0,159.52,67.0,28.57,22.62
6c19c6e5,YBK Jaiswal,Left-arm pace,20,26.0,2.0,5.0,0.0,11.0,130.0,13.0,55.0,25.0
6c19c6e5,YBK Jaiswal,Left-arm wrist spin,9,16.0,1.0,0.0,2.0,3.0,177.78,16.0,33.33,22.22
6c19c6e5,YBK Jaiswal,Leg-spin,88,111.0,0.0,9.0,2.0,18.0,126.14,,20.45,12.5
6c19c6e5,YBK Jaiswal,Medium,21,44.0,2.0,5.0,3.0,7.0,209.52,22.0,33.33,38.1
6c19c6e5,YBK Jaiswal,Off-spin,44,70.0,0.0,8.0,3.0,15.0,159.09,,34.09,25.0
6c19c6e5,YBK Jaiswal,Right-arm leg-spin,43,62.0,0.0,4.0,4.0,15.0,144.19,,34.88,18.6
6c19c6e5,YBK Jaiswal,Right-arm off-spin,52,71.0,2.0,3.0,6.0,22.0,136.54,35.5,42.31,17.31
6c19c6e5,YBK Jaiswal,Right-arm pace,83,133.0,3.0,21.0,4.0,36.0,160.24,44.33,43.37,30.12
dd7e9b3b,YV Dhull,Fast,3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0
dd7e9b3b,YV Dhull,Left-arm orthodox,7,9.0,1.0,1.0,0.0,1.0,128.57,9.0,14.29,14.29
dd7e9b3b,YV Dhull,Left-arm pace,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
dd7e9b3b,YV Dhull,Right-arm leg-spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
dd7e9b3b,YV Dhull,Right-arm off-spin,7,4.0,0.0,0.0,0.0,3.0,57.14,,42.86,0.0
dd7e9b3b,YV Dhull,Right-arm pace,2,1.0,1.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0
7210d461,Yash Dayal,Fast,7,4.0,1.0,0.0,0.0,4.0,57.14,4.0,57.14,0.0
7210d461,Yash Dayal,Left-arm orthodox,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
4885bbe6,Yudhvir Singh,Fast,5,2.0,3.0,0.0,0.0,3.0,40.0,0.67,60.0,0.0
4885bbe6,Yudhvir Singh,Left-arm wrist spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
4885bbe6,Yudhvir Singh,Off-spin,5,6.0,1.0,0.0,1.0,4.0,120.0,6.0,80.0,20.0
4885bbe6,Yudhvir Singh,Right-arm pace,4,13.0,0.0,1.0,1.0,0.0,325.0,,0.0,50.0
